"regunit","region","trstprl","trstlgl","trstplc","trstplt","trstprt","freehms","hmsfmlsh","hmsacld","eqwrkbg","eqpolbg","eqmgmbg","eqpaybg"
2,"FR10",88,7,10,2,2,1,5,3,6,3,8,8
2,"FRJ2",6,4,8,2,3,1,5,1,6,6,6,6
2,"FRK2",8,7,7,5,3,1,5,1,6,6,6,6
2,"FRJ2",2,5,3,4,4,1,5,1,5,6,6,6
2,"FRI1",8,8,8,8,5,3,5,4,4,5,5,5
2,"FRI1",7,9,5,6,4,1,5,1,6,6,6,6
2,"FRE1",0,0,0,2,0,1,5,2,2,4,6,6
2,"FRK1",4,6,8,2,2,1,4,2,5,6,6,6
2,"FRL0",5,9,8,4,6,1,5,2,6,3,3,6
2,"FR10",6,6,5,5,5,1,5,1,6,6,6,6
2,"FRB0",3,3,6,2,1,3,3,4,5,5,5,6
2,"FRG0",7,5,9,7,3,1,5,4,5,6,6,6
2,"FRH0",4,8,9,5,5,1,5,1,6,6,6,6
2,"FRK2",0,5,5,0,0,1,5,1,6,6,6,6
2,"FRF2",5,8,10,5,5,1,5,2,6,6,6,6
2,"FRK2",0,0,0,0,0,1,5,4,0,6,6,6
2,"FRJ1",7,8,8,4,5,1,5,1,3,6,6,6
2,"FRL0",6,7,6,4,3,1,5,1,6,6,6,6
2,"FRC1",3,4,6,3,3,1,5,3,5,6,6,6
2,"FRL0",6,6,8,3,3,1,5,1,6,6,6,6
2,"FRK2",3,3,7,3,3,1,5,4,6,6,6,6
2,"FR10",5,7,8,5,5,1,5,1,5,5,5,6
2,"FRI1",7,8,8,6,5,1,5,1,4,4,4,4
2,"FRJ1",10,9,10,2,2,2,2,5,5,3,3,6
2,"FRF3",8,8,10,6,6,1,5,1,5,4,4,5
2,"FRJ1",7,5,6,3,2,1,5,2,5,6,6,6
2,"FRI1",2,3,10,5,5,1,5,1,6,6,6,6
2,"FRI1",6,5,6,6,6,2,4,2,6,4,4,6
2,"FR10",3,1,5,0,0,1,5,1,6,6,6,6
2,"FRD1",3,2,5,3,3,1,4,1,4,6,5,6
2,"FRK2",3,0,2,0,0,1,5,2,6,6,6,6
2,"FRG0",5,3,7,2,5,1,5,1,3,3,3,3
2,"FRL0",0,0,7,0,0,1,4,1,3,3,3,3
2,"FR10",9,4,4,7,7,1,5,1,4,5,5,6
2,"FRJ1",0,3,10,2,0,1,5,2,5,5,5,5
2,"FR10",5,8,8,5,3,1,5,1,6,6,6,6
2,"FRH0",8,6,8,9,7,8,4,4,4,8,8,8
2,"FRI2",6,7,7,8,7,1,5,2,5,3,4,4
2,"FRI3",6,4,8,5,2,1,5,2,6,6,6,6
2,"FRG0",5,0,9,5,5,1,5,1,6,6,6,6
2,"FRG0",6,4,7,5,4,3,5,2,5,4,5,5
2,"FRJ2",5,8,8,3,2,8,3,8,6,3,5,6
2,"FRE2",3,2,7,6,6,1,7,2,5,4,5,5
2,"FRK2",0,3,5,2,2,3,5,4,4,7,3,4
2,"FRF1",6,7,7,6,6,1,5,1,6,6,6,6
2,"FRE2",4,5,6,5,4,1,4,3,6,6,6,6
2,"FRD2",0,4,5,0,0,1,5,3,6,3,3,6
2,"FRC2",3,5,8,3,3,1,5,3,4,5,5,5
2,"FRE1",2,4,4,2,1,1,5,2,6,5,5,5
2,"FRJ1",4,4,9,0,0,1,5,3,5,6,6,6
2,"FRH0",0,2,5,0,0,2,4,4,6,3,3,6
2,"FRL0",4,3,6,2,2,1,5,1,6,5,6,6
2,"FRE2",2,4,4,0,0,1,5,1,4,6,6,6
2,"FR10",6,7,7,5,5,1,5,1,6,6,6,6
2,"FR10",5,4,6,5,5,1,5,5,6,6,6,6
2,"FRK2",1,1,0,0,0,1,5,3,5,6,6,6
2,"FRJ2",2,8,6,2,2,1,5,1,6,6,6,6
2,"FRK2",4,3,5,3,1,2,5,4,6,5,5,3
2,"FRI1",5,3,4,0,0,1,4,5,5,5,5,5
2,"FRL0",5,2,3,3,4,1,5,2,6,6,6,6
2,"FRG0",8,8,7,5,5,1,5,1,3,3,3,3
2,"FRJ2",5,7,7,3,3,1,5,1,6,3,3,6
2,"FRD2",0,2,2,0,0,1,5,1,6,6,6,6
2,"FR10",0,7,8,2,3,1,5,5,6,2,6,6
2,"FR10",6,7,7,4,5,1,5,2,5,5,5,5
2,"FR10",5,4,10,5,5,1,5,1,6,5,5,6
2,"FRJ2",7,6,9,6,4,1,5,3,4,3,3,3
2,"FRK2",4,6,7,1,1,1,5,2,5,5,5,6
2,"FRI1",1,5,9,2,1,1,5,4,5,5,5,5
2,"FRI3",88,8,10,3,2,2,4,3,5,5,5,5
2,"FRK2",3,8,8,5,3,1,5,4,6,6,6,6
2,"FRF3",5,6,7,4,4,1,5,2,6,6,6,6
2,"FRE1",4,7,8,8,4,2,5,2,4,6,6,6
2,"FRF1",5,7,7,88,6,1,1,2,6,5,5,5
2,"FRG0",3,5,5,4,4,1,5,4,6,6,6,6
2,"FRI1",5,6,8,5,5,1,5,1,6,6,6,6
2,"FRF3",4,6,7,4,3,1,5,1,4,4,4,6
2,"FRL0",10,5,5,3,3,1,5,1,3,3,3,3
2,"FRK2",5,6,7,5,4,1,5,1,5,6,6,6
2,"FRC1",5,7,5,2,2,1,5,8,6,6,6,6
2,"FRC1",7,7,7,6,2,2,4,3,3,3,3,3
2,"FRB0",6,7,5,5,5,2,4,2,6,6,6,6
2,"FRE1",3,1,6,3,5,1,5,1,5,6,6,6
2,"FR10",5,4,5,2,4,1,5,1,6,6,6,6
2,"FR10",5,2,6,1,2,1,5,2,4,4,4,6
2,"FRK1",6,5,7,5,6,1,5,1,6,6,6,6
2,"FRK1",3,2,5,0,0,2,3,5,6,4,4,4
2,"FRC2",10,7,10,7,7,1,5,1,4,6,6,6
2,"FR10",0,5,8,0,8,3,4,5,6,6,6,6
2,"FRE1",0,0,0,0,0,2,5,2,6,6,6,6
2,"FRL0",8,4,5,4,2,1,4,1,6,6,6,6
2,"FRI3",3,5,5,5,4,1,5,1,3,6,6,6
2,"FRL0",1,7,6,5,2,1,5,1,6,6,6,6
2,"FRC2",3,6,7,5,6,2,5,2,5,5,5,5
2,"FR10",0,1,2,0,0,1,4,2,3,6,6,6
2,"FRI1",5,3,7,5,5,1,5,1,6,5,5,6
2,"FRD2",4,4,4,6,1,1,5,1,5,5,5,5
2,"FRK2",2,4,6,2,2,1,4,3,5,8,8,8
2,"FR10",7,9,8,5,5,1,5,1,6,6,6,6
2,"FRK1",4,5,8,0,0,1,5,3,5,6,6,6
2,"FRL0",2,7,7,0,0,1,5,2,5,6,6,6
2,"FRB0",2,5,88,1,0,1,5,3,8,5,5,5
2,"FRC2",0,2,2,1,0,4,3,4,3,3,3,3
2,"FRG0",5,7,9,5,5,2,5,3,4,4,4,6
2,"FRL0",7,2,10,5,2,2,5,5,6,4,4,6
2,"FRK2",6,8,8,6,5,3,3,2,6,5,5,6
2,"FRK2",0,0,3,0,0,1,5,1,6,6,6,6
2,"FRK1",3,5,6,1,1,1,5,2,5,5,6,6
2,"FRF1",5,5,7,7,7,2,5,5,5,5,4,4
2,"FRD2",0,0,0,0,0,1,5,3,6,3,4,6
2,"FRF1",88,2,7,2,2,5,1,5,6,8,5,8
2,"FRF3",2,5,8,2,1,1,5,1,6,4,4,6
2,"FRC1",0,0,0,0,0,3,3,2,6,4,4,4
2,"FRF1",4,6,7,2,2,2,5,3,6,6,6,6
2,"FRJ2",3,7,6,4,4,1,5,1,6,6,6,6
2,"FRK2",6,6,7,4,4,1,5,1,6,6,6,6
2,"FRH0",1,0,4,0,0,1,5,1,6,6,6,6
2,"FRJ1",5,8,8,5,5,1,5,1,6,6,6,6
2,"FR10",5,2,5,3,3,1,5,3,6,2,6,6
2,"FR10",7,6,8,4,4,2,5,1,6,6,6,6
2,"FRE1",0,4,3,1,1,1,5,1,4,6,6,6
2,"FRC2",3,3,7,4,4,1,5,2,6,6,6,6
2,"FRE1",4,5,5,5,5,2,3,4,3,3,3,3
2,"FRE2",4,3,6,3,3,1,5,2,6,6,6,6
2,"FR10",5,3,4,5,4,1,3,4,6,6,6,6
2,"FRJ1",10,10,10,88,88,1,5,3,3,6,6,6
2,"FRJ1",4,7,8,4,3,2,4,3,4,4,4,5
2,"FRB0",5,5,8,5,5,1,5,5,3,4,4,5
2,"FRF1",4,4,5,3,2,1,5,1,5,5,5,5
2,"FRE1",2,4,7,3,4,2,5,3,5,5,5,5
2,"FRK2",88,5,8,88,4,1,5,1,6,6,6,6
2,"FRI1",0,5,9,4,9,3,5,5,6,6,6,6
2,"FRK2",2,8,6,6,3,2,4,2,3,6,5,6
2,"FRK2",4,4,5,3,2,2,5,3,8,6,6,6
2,"FRD2",0,2,4,2,2,1,5,1,6,6,6,6
2,"FRK2",6,7,8,7,8,2,4,3,3,6,4,6
2,"FRJ1",6,7,9,6,6,1,5,1,5,6,6,6
2,"FRL0",3,5,5,2,2,1,5,1,6,6,6,6
2,"FR10",0,5,5,3,5,1,5,5,6,6,6,6
2,"FRL0",5,8,9,7,5,2,5,1,3,4,4,5
2,"FR10",6,6,5,5,5,1,5,2,6,6,6,6
2,"FRG0",5,8,9,5,5,2,4,5,5,4,4,5
2,"FRK2",0,3,4,0,0,1,5,1,3,3,3,3
2,"FRE2",5,6,6,3,3,1,5,1,6,6,6,6
2,"FRB0",2,7,6,0,0,1,5,2,5,3,4,5
2,"FRE1",3,2,3,3,3,1,5,3,5,4,5,5
2,"FRF3",1,1,5,1,1,1,5,3,5,3,4,4
2,"FRE1",0,6,6,2,2,1,5,1,6,4,4,4
2,"FR10",4,7,8,4,5,1,5,1,5,5,5,5
2,"FRL0",7,2,5,3,2,2,5,2,5,5,5,4
2,"FRC1",3,5,8,2,2,1,5,2,6,4,5,6
2,"FRF3",6,7,5,4,4,1,5,1,5,5,5,5
2,"FRK2",6,7,7,7,6,1,5,1,5,6,6,6
2,"FRB0",5,7,8,4,0,2,5,5,3,4,3,3
2,"FRF1",7,6,7,6,6,2,3,4,6,4,4,6
2,"FRI1",7,7,7,5,7,1,5,2,5,5,5,5
2,"FRK2",1,1,8,2,6,2,5,1,4,2,2,3
2,"FRI1",4,6,7,6,5,1,5,2,5,6,6,6
2,"FRH0",8,8,7,6,7,2,5,1,6,6,6,6
2,"FRF1",4,5,7,6,4,1,5,1,5,6,6,6
2,"FRB0",0,1,2,0,0,1,5,3,4,3,3,4
2,"FRK2",4,4,8,2,2,2,2,5,6,5,4,6
2,"FRB0",7,5,6,8,7,1,5,1,2,6,5,6
2,"FRD1",5,6,6,3,3,1,5,1,4,6,6,6
2,"FR10",9,9,8,6,6,1,5,1,6,5,6,6
2,"FRB0",2,0,3,3,3,1,5,1,5,3,3,5
2,"FRI1",8,8,9,8,7,1,4,1,6,6,3,6
2,"FRF3",5,7,8,6,5,1,5,2,3,3,3,6
2,"FRG0",5,3,4,3,3,2,2,2,3,3,3,8
2,"FRI1",7,6,3,3,2,1,5,1,6,6,6,6
2,"FRI3",0,5,8,2,2,1,5,2,6,5,5,6
2,"FRC2",3,7,7,2,2,2,5,1,6,4,5,4
2,"FR10",6,7,8,5,5,1,5,2,5,5,6,6
2,"FRG0",2,5,8,2,2,1,5,2,6,6,6,6
2,"FR10",4,1,5,3,3,1,5,2,4,3,3,6
2,"FRD2",8,9,8,7,7,1,5,1,6,6,6,6
2,"FRK2",1,5,7,3,2,3,2,4,3,6,6,6
2,"FRB0",4,7,9,5,5,1,5,2,6,6,6,6
2,"FRJ1",5,2,4,5,5,2,4,2,6,6,6,6
2,"FRK2",5,2,9,5,2,1,5,5,6,3,4,3
2,"FR10",4,5,5,3,3,1,5,1,6,6,6,6
2,"FRC2",7,8,8,8,6,1,5,2,6,6,6,6
2,"FR10",6,6,7,5,5,1,5,4,6,6,6,6
2,"FRH0",5,5,10,5,5,2,5,1,6,6,6,6
2,"FRK2",5,4,7,6,5,2,5,4,4,4,5,6
2,"FRK2",6,6,4,3,2,1,5,2,6,6,6,6
2,"FRG0",2,2,5,0,0,1,5,3,3,4,5,6
2,"FRF1",5,6,6,3,2,2,5,2,4,4,4,4
2,"FRK1",5,9,7,3,3,1,5,1,6,6,6,6
2,"FRE2",5,8,8,4,3,2,5,1,6,3,3,6
2,"FRK2",4,8,7,5,6,1,5,1,6,6,6,6
2,"FRF2",1,0,1,0,0,2,5,4,6,7,3,5
2,"FRC2",6,10,10,6,7,3,4,4,5,5,6,6
2,"FRG0",4,4,6,4,4,1,5,1,6,3,5,6
2,"FRL0",2,8,4,1,2,1,5,1,6,5,6,4
2,"FRE1",10,5,5,5,5,1,5,5,6,6,6,6
2,"FRG0",8,8,8,6,6,1,5,1,8,6,6,6
2,"FRF3",3,4,8,3,3,1,5,3,6,6,5,6
2,"FRB0",7,7,7,4,4,1,5,4,5,5,5,5
2,"FRK2",5,7,7,2,2,2,5,2,2,5,5,6
2,"FRI1",2,5,7,2,3,1,5,2,6,6,6,6
2,"FRL0",6,9,9,7,8,1,5,2,6,5,6,6
2,"FRK2",3,0,0,0,0,2,5,2,5,6,6,6
2,"FRL0",0,0,8,0,1,5,5,5,3,6,6,6
2,"FRF1",5,5,5,4,3,1,5,3,2,5,5,6
2,"FRI1",2,6,7,4,4,1,5,2,5,5,5,5
2,"FRK2",10,8,2,4,2,1,5,1,6,6,6,6
2,"FRK2",0,0,6,0,0,1,5,3,5,5,3,5
2,"FRL0",6,5,6,4,3,1,5,3,6,6,6,6
2,"FRB0",6,7,6,5,5,1,5,1,6,6,6,6
2,"FRF3",5,7,7,4,4,1,5,2,4,5,5,6
2,"FRJ1",5,8,7,4,5,1,5,2,5,6,4,6
2,"FRI3",4,5,5,3,2,1,5,1,6,6,6,6
2,"FRK2",6,8,8,4,8,3,2,4,4,4,4,4
2,"FRH0",10,10,10,10,10,1,5,2,6,6,6,6
2,"FRB0",3,2,8,2,2,7,8,5,4,4,3,3
2,"FR10",0,0,6,3,0,2,2,5,5,8,5,8
2,"FRB0",3,6,6,2,2,1,5,2,3,4,4,5
2,"FR10",6,5,2,3,3,1,5,3,4,5,5,5
2,"FRJ2",8,7,7,5,5,1,5,2,5,6,6,6
2,"FRE1",6,6,7,5,6,2,4,2,5,5,5,6
2,"FRL0",8,8,6,4,4,1,4,4,5,3,3,6
2,"FR10",0,0,3,0,0,1,5,1,6,6,6,6
2,"FRI1",7,5,5,3,3,1,5,1,3,6,4,6
2,"FRL0",0,0,8,5,3,1,5,4,4,3,3,5
2,"FRK2",7,4,6,6,6,1,5,4,4,4,4,6
2,"FRG0",5,6,8,4,3,2,5,3,5,5,5,6
2,"FRB0",0,3,6,0,0,4,3,4,3,6,3,6
2,"FRG0",6,8,7,5,4,1,5,1,6,3,3,6
2,"FRI3",3,6,7,4,3,1,5,1,6,6,6,6
2,"FR10",0,4,5,0,0,1,5,1,6,6,6,6
2,"FRL0",3,8,7,4,3,1,5,1,6,6,6,6
2,"FRC2",1,4,4,1,3,2,4,4,4,4,7,5
2,"FRJ2",7,7,7,5,6,1,5,1,6,6,6,6
2,"FRK2",0,0,0,0,0,5,5,5,6,0,0,2
2,"FRI2",6,8,9,7,7,1,5,1,5,5,6,5
2,"FRF3",2,4,5,2,2,1,5,1,6,6,6,6
2,"FRH0",5,5,5,0,0,5,3,5,6,6,6,6
2,"FRB0",5,8,9,6,5,1,5,1,6,5,5,5
2,"FRF3",0,4,8,0,0,1,5,1,8,6,6,6
2,"FRF1",4,7,7,7,4,1,3,2,6,6,6,6
2,"FRB0",8,7,6,6,7,1,3,3,8,5,6,6
2,"FRE1",5,8,8,3,3,1,5,1,3,8,3,4
2,"FRE1",2,9,10,8,8,1,5,1,6,6,6,6
2,"FRJ1",3,3,7,2,2,1,5,3,6,6,6,6
2,"FRI3",6,5,5,4,4,1,5,2,4,6,6,6
2,"FRK2",5,7,10,5,5,1,5,1,6,6,6,6
2,"FR10",5,6,8,5,5,1,5,1,6,6,6,6
2,"FRI3",0,1,4,0,0,2,5,1,0,0,0,0
2,"FRK2",3,5,7,3,3,1,5,1,6,5,5,6
2,"FRI1",5,5,7,5,5,1,5,3,5,6,6,6
2,"FRG0",5,5,8,5,5,2,5,3,3,6,6,6
2,"FRC1",5,6,7,6,6,1,5,1,5,5,5,6
2,"FR10",4,8,5,2,2,1,5,1,5,6,6,6
2,"FRF2",6,8,8,6,6,2,5,3,6,6,6,6
2,"FRI2",7,6,9,6,7,1,5,1,6,6,6,5
2,"FRF2",0,2,4,0,0,1,5,1,1,6,6,6
2,"FRI1",4,6,7,3,0,1,5,2,5,6,6,6
2,"FRE1",0,2,5,0,0,2,5,3,6,3,4,5
2,"FRJ2",4,7,8,5,4,1,5,2,5,3,3,6
2,"FR10",1,0,5,1,1,1,5,1,3,3,4,5
2,"FRF1",4,8,6,4,4,1,5,2,5,6,6,6
2,"FRE1",5,4,8,1,1,1,5,2,5,6,6,6
2,"FRI3",2,5,8,3,3,4,5,4,6,6,3,6
2,"FRL0",4,5,8,5,4,3,2,2,3,3,3,3
2,"FR10",5,4,4,2,2,1,5,1,4,6,6,6
2,"FRF3",3,4,9,2,0,2,5,5,5,6,6,6
2,"FRH0",3,5,8,3,3,2,5,2,5,6,6,6
2,"FRH0",4,6,8,4,1,1,5,1,6,5,6,6
2,"FRH0",5,0,9,3,1,5,5,5,3,6,6,6
2,"FRK2",5,6,6,4,4,1,5,1,4,4,5,5
2,"FRK2",0,0,5,3,3,2,2,3,1,4,3,4
2,"FRD2",0,3,3,0,0,1,5,3,5,5,5,5
2,"FR10",10,10,10,7,5,1,5,1,6,6,6,6
2,"FRK2",2,6,9,1,0,1,5,2,8,3,5,5
2,"FR10",5,6,6,5,3,1,5,2,6,6,6,6
2,"FRK2",3,4,3,3,4,1,5,1,3,4,4,5
2,"FRJ1",5,5,6,7,0,5,1,5,6,6,6,6
2,"FRK2",8,6,8,7,5,1,1,1,6,6,6,6
2,"FRE1",0,6,3,0,0,3,4,5,6,4,6,6
2,"FRI1",5,4,7,4,3,2,5,1,5,6,6,6
2,"FRK2",4,4,7,3,3,1,5,1,4,4,5,6
2,"FRH0",5,4,3,3,3,1,5,1,6,6,6,6
2,"FRC1",4,4,7,2,1,1,5,1,5,6,6,6
2,"FRE1",2,7,7,3,3,1,5,2,5,5,5,5
2,"FRI1",4,8,7,5,4,1,3,1,3,3,3,6
2,"FRB0",0,5,5,5,0,1,5,2,6,6,6,6
2,"FRJ1",6,6,8,6,5,1,4,2,4,5,5,6
2,"FRK2",6,9,9,7,3,2,5,2,6,6,6,6
2,"FRK1",6,8,8,2,2,1,5,1,6,5,6,6
2,"FRE1",88,8,8,5,88,1,5,1,4,5,5,5
2,"FR10",1,6,8,3,0,1,5,3,4,8,4,6
2,"FRI3",6,6,3,4,2,2,4,3,5,6,6,5
2,"FRK2",4,6,5,3,2,2,8,8,3,4,3,3
2,"FRK2",5,3,7,5,0,2,4,5,6,6,6,6
2,"FRG0",5,6,8,4,6,1,5,1,6,6,6,6
2,"FRD2",5,5,7,2,2,1,5,1,6,6,6,6
2,"FRK2",6,6,8,2,2,2,5,1,4,2,3,2
2,"FRH0",5,5,6,5,5,1,5,1,6,6,6,6
2,"FRI1",4,3,6,3,3,1,5,2,5,5,5,5
2,"FRG0",3,0,0,5,5,1,5,1,6,3,3,6
2,"FRK1",3,3,8,3,1,1,5,1,6,6,6,6
2,"FRH0",88,0,0,4,0,1,5,1,6,5,6,6
2,"FRC2",3,4,5,4,2,2,4,1,5,4,4,5
2,"FRK2",0,7,7,4,4,2,8,2,6,6,6,6
2,"FRK2",88,5,8,88,88,4,1,5,2,1,2,4
2,"FR10",2,2,1,2,4,1,5,5,6,3,6,6
2,"FRI2",1,8,10,6,6,2,5,2,6,6,6,6
2,"FRH0",10,10,10,5,7,1,5,2,6,6,6,6
2,"FRK2",4,1,5,0,0,2,5,1,4,4,4,2
2,"FRK2",5,8,8,4,4,1,5,2,4,6,6,6
2,"FRB0",6,7,7,6,6,1,5,1,6,4,6,6
2,"FRH0",3,6,2,2,2,1,5,1,6,6,6,6
2,"FRL0",5,4,5,7,4,2,4,2,5,5,5,6
2,"FR10",5,10,10,7,5,1,5,1,6,6,6,6
2,"FRD2",4,8,8,3,3,2,5,2,6,6,6,6
2,"FRG0",8,9,9,6,4,1,5,1,6,6,6,6
2,"FRF1",0,1,3,0,0,1,5,3,0,3,3,6
2,"FR10",5,7,6,5,2,1,5,1,6,6,6,6
2,"FRE1",5,2,2,5,5,2,5,3,5,5,5,5
2,"FRL0",4,6,6,4,3,1,5,3,6,4,6,6
2,"FRE2",3,4,5,3,3,2,5,1,6,6,6,6
2,"FRJ1",3,3,5,2,3,1,3,1,4,4,4,4
2,"FRK2",0,6,10,4,0,5,5,1,6,6,6,6
2,"FRJ2",7,5,7,3,5,1,5,3,6,6,6,6
2,"FR10",88,6,7,5,5,1,5,1,4,6,6,6
2,"FR10",6,10,10,6,6,1,5,1,6,6,6,6
2,"FRL0",3,7,8,2,2,1,5,1,8,6,6,6
2,"FRE1",9,5,6,9,5,1,5,1,5,5,5,5
2,"FRF1",8,6,6,6,4,1,5,2,6,6,6,6
2,"FRK2",0,0,0,0,0,3,3,3,3,3,3,3
2,"FRC1",2,2,4,2,1,1,5,2,6,3,3,3
2,"FRJ2",1,0,0,2,5,1,5,3,3,6,6,6
2,"FRB0",5,5,6,5,5,2,3,3,5,5,4,5
2,"FRC1",0,0,0,2,0,1,5,1,6,6,6,6
2,"FRC2",5,8,8,6,4,2,4,3,5,4,4,4
2,"FRD2",2,7,7,7,8,1,5,1,6,6,6,6
2,"FRD1",5,7,8,6,4,2,5,3,5,5,5,6
2,"FRF2",88,6,8,4,2,1,5,2,5,6,6,6
2,"FRK2",0,0,8,0,0,1,5,2,2,6,6,6
2,"FRB0",2,3,3,0,1,2,3,3,6,3,3,6
2,"FRB0",5,7,7,3,3,1,5,1,5,5,5,6
2,"FRJ1",1,1,8,2,2,1,5,1,5,5,6,6
2,"FRJ1",2,0,8,0,0,1,2,5,6,6,6,6
2,"FRF1",0,0,0,0,5,1,5,1,6,6,6,6
2,"FRK2",8,8,7,8,6,1,5,1,6,6,6,6
2,"FRI3",2,8,8,3,3,1,5,1,6,6,6,6
2,"FRC1",2,2,5,3,3,4,2,2,5,5,5,5
2,"FRJ2",4,5,8,3,4,1,5,2,6,6,6,6
2,"FRE2",8,4,7,7,6,2,4,3,4,5,5,5
2,"FRB0",3,5,6,3,2,1,5,1,5,5,5,5
2,"FR10",6,7,8,6,5,1,5,2,6,6,6,6
2,"FR10",9,10,8,5,8,1,5,3,6,6,5,6
2,"FR10",5,6,2,6,6,1,5,1,5,6,6,6
2,"FRD1",5,7,7,5,5,1,5,1,6,6,6,6
2,"FRK2",7,9,9,7,7,1,5,4,6,6,6,6
2,"FRC1",4,3,6,7,4,2,4,5,6,6,6,6
2,"FRH0",5,2,2,4,4,1,5,1,5,6,6,6
2,"FRE1",3,3,7,2,2,1,5,1,6,6,6,6
2,"FRG0",7,8,7,5,5,1,5,1,6,6,6,6
2,"FRC1",88,0,5,0,88,1,5,1,6,6,6,6
2,"FRL0",3,5,5,3,3,2,5,2,5,5,5,6
2,"FRL0",4,7,7,4,2,1,5,1,6,6,6,6
2,"FRJ2",5,7,8,2,2,1,5,1,6,6,6,6
2,"FR10",6,9,4,3,7,1,5,2,6,6,6,6
2,"FRE1",5,5,0,1,8,1,5,1,6,6,6,6
2,"FRH0",8,7,7,7,7,1,5,1,6,6,6,6
2,"FRL0",5,7,8,4,3,1,5,2,8,6,6,6
2,"FRJ2",3,4,5,5,3,1,5,1,3,6,5,6
2,"FRE1",0,2,2,0,1,2,5,2,4,4,2,3
2,"FRD2",0,0,5,0,0,1,5,2,5,5,5,5
2,"FRE2",4,6,7,7,5,1,3,4,4,4,4,5
2,"FRI3",5,8,9,7,5,1,5,1,6,6,6,6
2,"FRF1",1,3,3,0,0,1,5,1,4,6,6,6
2,"FRC2",88,5,5,5,1,2,5,3,8,5,5,6
2,"FR10",6,7,7,5,6,1,5,1,6,6,6,6
2,"FRD2",0,1,5,0,0,3,5,3,5,5,5,5
2,"FRD2",2,3,4,2,2,1,5,1,5,6,6,6
2,"FRG0",5,6,5,4,3,1,5,2,5,6,6,6
2,"FR10",5,10,5,5,5,5,1,5,6,6,6,6
2,"FRE1",5,6,3,3,2,1,5,1,4,4,4,6
2,"FR10",3,5,5,1,1,5,2,5,3,3,2,6
2,"FRJ1",6,8,9,6,6,1,5,1,3,6,6,6
2,"FRK1",5,7,8,4,3,1,5,1,6,5,5,6
2,"FRG0",7,8,8,7,6,2,4,2,5,5,5,6
2,"FRF3",5,5,5,5,5,1,5,2,6,5,5,5
2,"FRH0",2,7,8,4,2,1,5,4,5,5,5,5
2,"FRB0",0,0,0,0,0,2,5,3,6,8,3,3
2,"FRG0",3,2,7,4,4,2,1,5,2,4,4,5
2,"FR10",0,6,5,0,5,2,5,5,0,1,2,1
2,"FRJ2",7,8,8,9,7,4,5,4,6,5,6,6
2,"FRL0",0,7,5,2,1,1,5,2,3,3,3,3
2,"FR10",2,2,2,10,2,5,1,5,6,6,6,6
2,"FRH0",5,3,2,5,4,1,5,1,5,6,5,1
2,"FRC2",8,9,8,6,6,1,5,1,5,5,5,5
2,"FRE1",4,5,6,8,8,2,5,8,5,6,6,6
2,"FR10",6,3,6,2,3,1,5,1,4,4,6,6
2,"FR10",6,4,8,4,3,2,5,4,6,6,6,6
2,"FRK2",5,4,5,5,5,1,5,3,4,5,5,6
2,"FR10",4,6,6,4,6,1,5,2,4,4,4,3
2,"FR10",0,0,0,2,2,1,5,3,3,4,4,6
2,"FR10",88,6,6,4,3,1,5,1,6,6,6,6
2,"FRB0",5,2,2,1,1,1,5,1,6,6,6,6
2,"FR10",4,6,7,3,3,1,5,2,5,6,6,6
2,"FRE1",4,6,7,5,3,2,5,3,5,4,4,4
2,"FRH0",3,3,5,2,1,1,5,3,3,3,5,6
2,"FRG0",5,8,8,7,6,2,5,1,4,6,6,6
2,"FRG0",0,1,10,3,0,2,4,2,6,6,6,6
2,"FRF1",2,1,6,0,0,1,5,1,6,6,6,6
2,"FRI3",6,6,6,6,6,2,5,2,6,6,6,6
2,"FRB0",6,4,5,4,5,1,5,1,6,6,6,6
2,"FRL0",3,4,6,3,3,2,5,2,4,5,4,6
2,"FRC2",7,7,7,6,5,1,5,2,5,6,6,6
2,"FR10",8,7,7,6,6,1,5,2,6,6,6,6
2,"FRF3",4,6,8,4,1,1,5,2,5,4,4,6
2,"FRD2",0,2,3,0,0,3,3,4,6,6,6,6
2,"FR10",5,2,10,5,5,1,5,1,6,6,6,6
2,"FRF3",7,8,7,5,5,2,5,2,5,5,5,6
2,"FRJ1",4,5,7,5,5,1,5,5,5,5,5,5
2,"FRK2",0,4,10,2,2,1,5,1,6,7,6,6
2,"FRK1",7,5,6,4,4,1,5,3,6,6,6,6
2,"FR10",5,0,6,1,1,1,5,3,6,6,6,6
2,"FR10",6,7,7,6,5,1,5,3,6,6,6,6
2,"FR10",10,10,10,5,0,3,3,5,6,6,6,6
2,"FRI1",2,8,6,2,2,1,5,1,6,6,6,6
2,"FRC1",0,0,4,0,0,3,5,5,3,6,6,6
2,"FRJ1",2,4,6,0,0,1,5,1,6,6,6,6
2,"FR10",5,10,9,0,4,2,5,5,6,6,6,6
2,"FRK2",3,3,3,5,3,1,5,1,5,5,5,6
2,"FRE2",2,3,3,3,2,1,5,1,5,6,6,6
2,"FRB0",7,9,9,8,8,1,5,1,6,6,5,6
2,"FRD2",3,2,6,5,5,2,4,4,6,6,6,6
2,"FRE1",1,6,7,5,6,2,4,3,5,5,5,5
2,"FRI3",6,6,6,5,5,1,5,1,6,6,6,6
2,"FRK1",6,2,8,5,5,1,5,1,6,6,6,6
